"gene_id","gene_id_clean","symbol","entrez"
"ENSG00000230746.1","ENSG00000230746","LOC105375553","105375553"
"ENSG00000230747.1","ENSG00000230747",NA,NA
"ENSG00000230748.1","ENSG00000230748","PRELID1P7","116435286"
"ENSG00000230749.4","ENSG00000230749","MEIS1-AS2","100873998"
"ENSG00000230750.1","ENSG00000230750",NA,NA
"ENSG00000230751.1","ENSG00000230751",NA,NA
"ENSG00000230753.5","ENSG00000230753","ZNF341-AS1","101929746"
"ENSG00000230755.1","ENSG00000230755","MTATP6P23","107075300"
"ENSG00000230756.1","ENSG00000230756",NA,NA
"ENSG00000230757.1","ENSG00000230757",NA,NA
"ENSG00000230758.1","ENSG00000230758","SNAP23P1","101290500"
"ENSG00000230759.1","ENSG00000230759",NA,NA
"ENSG00000230764.1","ENSG00000230764",NA,NA
"ENSG00000230768.8","ENSG00000230768","LINC01676","101928476"
"ENSG00000230769.1","ENSG00000230769",NA,NA
"ENSG00000230772.1","ENSG00000230772","VN1R108P","100312850"
"ENSG00000230773.7","ENSG00000230773","LOC105374593","105374593"
"ENSG00000230777.1","ENSG00000230777",NA,NA
"ENSG00000230778.1","ENSG00000230778","ANKRD63","100131244"
"ENSG00000230779.1","ENSG00000230779","RPLP0P4","391102"
"ENSG00000230781.1","ENSG00000230781",NA,NA
"ENSG00000230782.1","ENSG00000230782","LOC340512","340512"
"ENSG00000230783.1","ENSG00000230783",NA,NA
"ENSG00000230785.2","ENSG00000230785","LOC100421782","100421782"
"ENSG00000230787.1","ENSG00000230787","PSAT1P3","729779"
"ENSG00000230788.2","ENSG00000230788",NA,NA
"ENSG00000230789.1","ENSG00000230789",NA,NA
"ENSG00000230790.2","ENSG00000230790",NA,NA
"ENSG00000230793.1","ENSG00000230793","SMARCE1P5","400129"
"ENSG00000230794.1","ENSG00000230794",NA,NA
"ENSG00000230795.3","ENSG00000230795","HLA-K","3138"
"ENSG00000230796.1","ENSG00000230796",NA,NA
"ENSG00000230797.2","ENSG00000230797","YY2","404281"
"ENSG00000230798.5","ENSG00000230798","FOXD3-AS1","100996301"
"ENSG00000230799.1","ENSG00000230799","RPS2P16","100270860"
"ENSG00000230801.1","ENSG00000230801","ATP5MFP7","133039963"
"ENSG00000230803.1","ENSG00000230803",NA,NA
"ENSG00000230804.2","ENSG00000230804",NA,NA
"ENSG00000230805.6","ENSG00000230805","LOC105370670","105370670"
"ENSG00000230806.1","ENSG00000230806","SRGAP2-AS1","100873165"
"ENSG00000230807.1","ENSG00000230807",NA,NA
"ENSG00000230809.1","ENSG00000230809","RPS6P15","100129732"
"ENSG00000230813.1","ENSG00000230813",NA,NA
"ENSG00000230814.1","ENSG00000230814","USP9YP24","106478928"
"ENSG00000230815.1","ENSG00000230815",NA,NA
"ENSG00000230817.5","ENSG00000230817","LINC01362","103283057"
"ENSG00000230818.1","ENSG00000230818","MTND2P16","100873347"
"ENSG00000230819.1","ENSG00000230819",NA,NA
"ENSG00000230820.2","ENSG00000230820",NA,NA
"ENSG00000230821.1","ENSG00000230821",NA,NA
"ENSG00000230823.3","ENSG00000230823",NA,NA
"ENSG00000230825.1","ENSG00000230825","LINC03016","101927354"
"ENSG00000230826.1","ENSG00000230826",NA,NA
"ENSG00000230828.1","ENSG00000230828",NA,NA
"ENSG00000230829.3","ENSG00000230829","RPL27P10","202122"
"ENSG00000230830.1","ENSG00000230830","ARPP21-AS1","100874098"
"ENSG00000230831.1","ENSG00000230831",NA,NA
"ENSG00000230832.3","ENSG00000230832",NA,NA
"ENSG00000230833.1","ENSG00000230833",NA,NA
"ENSG00000230834.1","ENSG00000230834",NA,NA
"ENSG00000230835.1","ENSG00000230835","RPS16P6","100271362"
"ENSG00000230836.1","ENSG00000230836",NA,NA
"ENSG00000230837.1","ENSG00000230837","RPL31P2","140753"
"ENSG00000230838.1","ENSG00000230838","LINC01614","105373869"
"ENSG00000230839.1","ENSG00000230839",NA,NA
"ENSG00000230840.1","ENSG00000230840",NA,NA
"ENSG00000230841.2","ENSG00000230841","RPL23AP15","391175"
"ENSG00000230843.1","ENSG00000230843",NA,NA
"ENSG00000230844.2","ENSG00000230844","ZNF674-AS1","401588"
"ENSG00000230845.1","ENSG00000230845",NA,NA
"ENSG00000230846.1","ENSG00000230846",NA,NA
"ENSG00000230847.4","ENSG00000230847",NA,NA
"ENSG00000230848.1","ENSG00000230848",NA,NA
"ENSG00000230849.2","ENSG00000230849",NA,NA
"ENSG00000230851.1","ENSG00000230851","VPS51P5","127379704"
"ENSG00000230852.2","ENSG00000230852","LINC02857","107986618"
"ENSG00000230853.1","ENSG00000230853","RPL10P11","100128030"
"ENSG00000230854.1","ENSG00000230854","USP9YP20","106480717"
"ENSG00000230859.1","ENSG00000230859","YRDCP3","100861429"
"ENSG00000230860.1","ENSG00000230860",NA,NA
"ENSG00000230863.3","ENSG00000230863",NA,NA
"ENSG00000230864.1","ENSG00000230864",NA,NA
"ENSG00000230865.1","ENSG00000230865",NA,NA
"ENSG00000230866.1","ENSG00000230866",NA,NA
"ENSG00000230867.1","ENSG00000230867","RPS11P4","100271052"
"ENSG00000230869.1","ENSG00000230869",NA,NA
"ENSG00000230870.2","ENSG00000230870","FBXW11P1","54099"
"ENSG00000230871.1","ENSG00000230871","RPS6P23","100130313"
"ENSG00000230872.1","ENSG00000230872",NA,NA
"ENSG00000230873.8","ENSG00000230873","STMND1","401236"
"ENSG00000230876.7","ENSG00000230876","LINC00486","285045"
"ENSG00000230879.1","ENSG00000230879",NA,NA
"ENSG00000230881.1","ENSG00000230881",NA,NA
"ENSG00000230882.1","ENSG00000230882",NA,NA
"ENSG00000230886.3","ENSG00000230886",NA,NA
"ENSG00000230889.2","ENSG00000230889",NA,NA
"ENSG00000230891.6","ENSG00000230891","LINC00692","285326"
"ENSG00000230894.1","ENSG00000230894","LOC107987014","107987014"
"ENSG00000230896.1","ENSG00000230896",NA,NA
"ENSG00000230897.1","ENSG00000230897","RPS18P12","388339"
"ENSG00000230898.1","ENSG00000230898",NA,NA
"ENSG00000230899.1","ENSG00000230899",NA,NA
"ENSG00000230902.1","ENSG00000230902","FAM204CP","100420916"
"ENSG00000230908.1","ENSG00000230908","LOC107985432","107985432"
"ENSG00000230910.3","ENSG00000230910",NA,NA
"ENSG00000230911.1","ENSG00000230911",NA,NA
"ENSG00000230912.1","ENSG00000230912",NA,NA
"ENSG00000230913.1","ENSG00000230913",NA,NA
"ENSG00000230914.3","ENSG00000230914",NA,NA
"ENSG00000230916.2","ENSG00000230916","MTCO1P53","107075285"
"ENSG00000230918.1","ENSG00000230918",NA,NA
"ENSG00000230920.1","ENSG00000230920","LOC105375972","105375972"
"ENSG00000230921.1","ENSG00000230921","HAO2-IT1","100874270"
"ENSG00000230922.1","ENSG00000230922","LOC101927551","101927551"
"ENSG00000230923.2","ENSG00000230923","LINC00309","150992"
"ENSG00000230926.1","ENSG00000230926","LOC101060199","101060199"
"ENSG00000230927.3","ENSG00000230927",NA,NA
"ENSG00000230928.1","ENSG00000230928",NA,NA
"ENSG00000230929.5","ENSG00000230929",NA,NA
"ENSG00000230931.2","ENSG00000230931",NA,NA
"ENSG00000230932.2","ENSG00000230932",NA,NA
"ENSG00000230934.1","ENSG00000230934",NA,NA
"ENSG00000230935.1","ENSG00000230935","RPS3P1","140754"
"ENSG00000230936.1","ENSG00000230936","LOC100129276","100129276"
"ENSG00000230937.11","ENSG00000230937","MIR205HG","642587"
"ENSG00000230941.1","ENSG00000230941",NA,NA
"ENSG00000230942.1","ENSG00000230942","HMGN1P5","100874429"
"ENSG00000230943.2","ENSG00000230943","LINC02541","101927686"
"ENSG00000230944.1","ENSG00000230944",NA,NA
"ENSG00000230945.1","ENSG00000230945",NA,NA
"ENSG00000230946.3","ENSG00000230946",NA,NA
"ENSG00000230947.2","ENSG00000230947",NA,NA
"ENSG00000230948.1","ENSG00000230948","AURKBP1","644233"
"ENSG00000230950.1","ENSG00000230950","MTND2P21","100873227"
"ENSG00000230951.1","ENSG00000230951","GPS2P2","100132058"
"ENSG00000230952.1","ENSG00000230952",NA,NA
"ENSG00000230953.2","ENSG00000230953",NA,NA
"ENSG00000230955.1","ENSG00000230955",NA,NA
"ENSG00000230956.2","ENSG00000230956",NA,NA
"ENSG00000230958.1","ENSG00000230958",NA,NA
"ENSG00000230960.1","ENSG00000230960","LOC154449","154449"
"ENSG00000230962.1","ENSG00000230962","LINC01520","101929684"
"ENSG00000230965.1","ENSG00000230965",NA,NA
"ENSG00000230967.2","ENSG00000230967",NA,NA
"ENSG00000230968.1","ENSG00000230968",NA,NA
"ENSG00000230969.2","ENSG00000230969","LINC02090","105371562"
"ENSG00000230970.3","ENSG00000230970","HHATL-AS1","100874044"
"ENSG00000230971.1","ENSG00000230971",NA,NA
"ENSG00000230972.1","ENSG00000230972",NA,NA
"ENSG00000230973.1","ENSG00000230973","LOC100421910","100421910"
"ENSG00000230975.1","ENSG00000230975",NA,NA
"ENSG00000230977.1","ENSG00000230977",NA,NA
"ENSG00000230978.1","ENSG00000230978","LINC00160","54064"
"ENSG00000230979.3","ENSG00000230979","RPL18AP6","285053"
"ENSG00000230980.1","ENSG00000230980",NA,NA
"ENSG00000230982.1","ENSG00000230982",NA,NA
"ENSG00000230986.1","ENSG00000230986","DDX3P2","100874489"
"ENSG00000230987.2","ENSG00000230987","LOC647132","647132"
"ENSG00000230988.3","ENSG00000230988","RPL23AP11","326294"
"ENSG00000230989.6","ENSG00000230989","HSBP1","3281"
"ENSG00000230990.1","ENSG00000230990",NA,NA
"ENSG00000230991.1","ENSG00000230991","LOC105373696","105373696"
"ENSG00000230992.3","ENSG00000230992",NA,NA
"ENSG00000230993.1","ENSG00000230993",NA,NA
"ENSG00000230994.1","ENSG00000230994",NA,NA
"ENSG00000230997.5","ENSG00000230997",NA,NA
"ENSG00000230999.1","ENSG00000230999","MTND5P8","100873198"
"ENSG00000231001.2","ENSG00000231001",NA,NA
"ENSG00000231004.2","ENSG00000231004",NA,NA
"ENSG00000231005.1","ENSG00000231005",NA,NA
"ENSG00000231006.1","ENSG00000231006","RPL7P32","100130892"
"ENSG00000231007.5","ENSG00000231007","CDC20P1","157956"
"ENSG00000231009.1","ENSG00000231009","CUBNP1","728064"
"ENSG00000231010.1","ENSG00000231010",NA,NA
"ENSG00000231011.1","ENSG00000231011",NA,NA
"ENSG00000231013.1","ENSG00000231013","SCTR-AS1","107105282"
"ENSG00000231015.1","ENSG00000231015",NA,NA
"ENSG00000231017.1","ENSG00000231017",NA,NA
"ENSG00000231018.1","ENSG00000231018",NA,NA
"ENSG00000231019.1","ENSG00000231019","LINC00373","105370306"
"ENSG00000231020.1","ENSG00000231020",NA,NA
"ENSG00000231022.1","ENSG00000231022","RPS3AP9","100271129"
"ENSG00000231023.6","ENSG00000231023","LINC00326","285735"
"ENSG00000231024.1","ENSG00000231024",NA,NA
"ENSG00000231026.1","ENSG00000231026",NA,NA
"ENSG00000231028.8","ENSG00000231028","AHI1-DT","100131814"
"ENSG00000231029.2","ENSG00000231029","RPS18P4","100271075"
"ENSG00000231031.6","ENSG00000231031","LINC01804","101926966"
"ENSG00000231032.1","ENSG00000231032",NA,NA
"ENSG00000231034.1","ENSG00000231034",NA,NA
"ENSG00000231035.1","ENSG00000231035","RPL7L1P9","100128899"
"ENSG00000231039.2","ENSG00000231039",NA,NA
"ENSG00000231040.1","ENSG00000231040","LINC01911","105373669"
"ENSG00000231043.3","ENSG00000231043","LOC644456","644456"
"ENSG00000231046.1","ENSG00000231046","SLC60A2-DT","107986521"
"ENSG00000231047.1","ENSG00000231047","GCNT1P3","100421581"
"ENSG00000231049.2","ENSG00000231049","OR52B5P","81270"
"ENSG00000231050.1","ENSG00000231050","GNB1-DT","105378949"
"ENSG00000231052.1","ENSG00000231052",NA,NA
"ENSG00000231053.1","ENSG00000231053","TRAPPC2LP1","100421462"
"ENSG00000231054.1","ENSG00000231054",NA,NA
"ENSG00000231056.1","ENSG00000231056","LINC02522","101928106"
"ENSG00000231057.3","ENSG00000231057","NEK2-DT","91548"
"ENSG00000231058.1","ENSG00000231058","MSANTD2P1","100130310"
"ENSG00000231060.1","ENSG00000231060",NA,NA
"ENSG00000231061.1","ENSG00000231061","LINC00395","100874157"
"ENSG00000231062.1","ENSG00000231062",NA,NA
"ENSG00000231063.1","ENSG00000231063","RPL6P6","100270845"
"ENSG00000231064.7","ENSG00000231064","THBS3-AS1","105371450"
"ENSG00000231066.3","ENSG00000231066",NA,NA
"ENSG00000231068.1","ENSG00000231068","KRTAP21-3","100288323"
"ENSG00000231069.1","ENSG00000231069",NA,NA
"ENSG00000231070.1","ENSG00000231070",NA,NA
"ENSG00000231071.1","ENSG00000231071",NA,NA
"ENSG00000231072.1","ENSG00000231072",NA,NA
"ENSG00000231073.1","ENSG00000231073",NA,NA
"ENSG00000231074.8","ENSG00000231074","HCG18","414777"
"ENSG00000231078.1","ENSG00000231078",NA,NA
"ENSG00000231079.7","ENSG00000231079",NA,NA
"ENSG00000231080.1","ENSG00000231080",NA,NA
"ENSG00000231081.1","ENSG00000231081",NA,NA
"ENSG00000231082.1","ENSG00000231082",NA,NA
"ENSG00000231083.1","ENSG00000231083","LOC105373411","105373411"
"ENSG00000231084.2","ENSG00000231084",NA,NA
"ENSG00000231086.1","ENSG00000231086",NA,NA
"ENSG00000231087.2","ENSG00000231087","FDPSP7","441261"
"ENSG00000231090.2","ENSG00000231090","MIR4422HG","109729135"
"ENSG00000231092.1","ENSG00000231092",NA,NA
"ENSG00000231093.1","ENSG00000231093","TRMT1P1","347422"
"ENSG00000231095.1","ENSG00000231095",NA,NA
"ENSG00000231096.1","ENSG00000231096","NDUFB4P3","100288420"
"ENSG00000231098.1","ENSG00000231098",NA,NA
"ENSG00000231099.1","ENSG00000231099",NA,NA
"ENSG00000231100.1","ENSG00000231100",NA,NA
"ENSG00000231102.1","ENSG00000231102",NA,NA
"ENSG00000231103.2","ENSG00000231103",NA,NA
"ENSG00000231104.8","ENSG00000231104",NA,NA
"ENSG00000231105.1","ENSG00000231105","ECE1-AS1","100506801"
"ENSG00000231106.2","ENSG00000231106","LINC01436","100996609"
"ENSG00000231107.1","ENSG00000231107","LINC01508","101927873"
"ENSG00000231108.2","ENSG00000231108","PRELID3BP11","102723314"
"ENSG00000231110.1","ENSG00000231110","LOC105373343","105373343"
"ENSG00000231112.1","ENSG00000231112","MTHFD2P3","106481665"
"ENSG00000231113.2","ENSG00000231113",NA,NA
"ENSG00000231114.1","ENSG00000231114",NA,NA
"ENSG00000231119.2","ENSG00000231119","LOC101927377","101927377"
"ENSG00000231120.3","ENSG00000231120",NA,NA
"ENSG00000231122.5","ENSG00000231122",NA,NA
"ENSG00000231123.1","ENSG00000231123",NA,NA
"ENSG00000231124.1","ENSG00000231124",NA,NA
"ENSG00000231125.2","ENSG00000231125",NA,NA
"ENSG00000231128.5","ENSG00000231128",NA,NA
"ENSG00000231130.1","ENSG00000231130",NA,NA
"ENSG00000231131.7","ENSG00000231131","LOC105378305","105378305"
"ENSG00000231132.1","ENSG00000231132",NA,NA
"ENSG00000231133.6","ENSG00000231133","HAR1B","768097"
"ENSG00000231134.1","ENSG00000231134","TCF7L1-IT1","100874334"
"ENSG00000231136.1","ENSG00000231136",NA,NA
"ENSG00000231137.1","ENSG00000231137",NA,NA
"ENSG00000231138.1","ENSG00000231138",NA,NA
"ENSG00000231139.1","ENSG00000231139",NA,NA
"ENSG00000231140.3","ENSG00000231140",NA,NA
"ENSG00000231143.1","ENSG00000231143",NA,NA
"ENSG00000231144.1","ENSG00000231144","EEF1A1P40","100874490"
"ENSG00000231147.2","ENSG00000231147",NA,NA
"ENSG00000231148.1","ENSG00000231148","HMGB1P7","100420044"
"ENSG00000231149.2","ENSG00000231149",NA,NA
"ENSG00000231150.5","ENSG00000231150",NA,NA
"ENSG00000231152.1","ENSG00000231152","MTND2P15","100873346"
"ENSG00000231153.1","ENSG00000231153",NA,NA
"ENSG00000231154.1","ENSG00000231154",NA,NA
"ENSG00000231156.1","ENSG00000231156",NA,NA
"ENSG00000231158.1","ENSG00000231158",NA,NA
"ENSG00000231159.1","ENSG00000231159","OFD1P8Y","386692"
"ENSG00000231160.9","ENSG00000231160",NA,NA
"ENSG00000231162.4","ENSG00000231162",NA,NA
"ENSG00000231163.5","ENSG00000231163","CSMD2-AS1","402779"
"ENSG00000231164.1","ENSG00000231164","RPL7P56","728962"
"ENSG00000231165.3","ENSG00000231165","TRBV26OR9-2","246285"
"ENSG00000231166.2","ENSG00000231166","TUBB4BP6","107987035"
"ENSG00000231167.3","ENSG00000231167",NA,NA
"ENSG00000231169.4","ENSG00000231169",NA,NA
"ENSG00000231170.5","ENSG00000231170",NA,NA
"ENSG00000231171.3","ENSG00000231171","LINC01098","285501"
"ENSG00000231172.2","ENSG00000231172","EVA1A-AS","101927884"
"ENSG00000231173.1","ENSG00000231173",NA,NA
"ENSG00000231175.1","ENSG00000231175","LINC01720","440704"
"ENSG00000231177.4","ENSG00000231177","LINC00852","84657"
"ENSG00000231178.2","ENSG00000231178",NA,NA
"ENSG00000231181.1","ENSG00000231181","RPL9P11","642740"
"ENSG00000231183.3","ENSG00000231183","LOC105375358","105375358"
"ENSG00000231184.3","ENSG00000231184",NA,NA
"ENSG00000231185.6","ENSG00000231185","LINC01844","101926975"
"ENSG00000231187.2","ENSG00000231187",NA,NA
"ENSG00000231188.1","ENSG00000231188",NA,NA
"ENSG00000231189.1","ENSG00000231189",NA,NA
"ENSG00000231192.2","ENSG00000231192","OR5H1","26341"
"ENSG00000231193.1","ENSG00000231193",NA,NA
"ENSG00000231194.1","ENSG00000231194","FARP1-AS1","100874080"
"ENSG00000231195.1","ENSG00000231195","IFNA11P","3461"
"ENSG00000231198.1","ENSG00000231198","LOC100422519","100422519"
"ENSG00000231199.2","ENSG00000231199","MTND5P19","100873270"
"ENSG00000231201.1","ENSG00000231201",NA,NA
"ENSG00000231202.1","ENSG00000231202","TRGVB","6987"
"ENSG00000231203.1","ENSG00000231203","KRT8P10","344320"
"ENSG00000231204.6","ENSG00000231204","LOC100507562","100507562"
"ENSG00000231205.11","ENSG00000231205",NA,NA
"ENSG00000231206.2","ENSG00000231206",NA,NA
"ENSG00000231207.1","ENSG00000231207",NA,NA
"ENSG00000231208.4","ENSG00000231208",NA,NA
"ENSG00000231210.3","ENSG00000231210",NA,NA
"ENSG00000231211.2","ENSG00000231211",NA,NA
"ENSG00000231212.1","ENSG00000231212",NA,NA
"ENSG00000231213.6","ENSG00000231213","PLSCR5","389158"
"ENSG00000231216.1","ENSG00000231216","GS1-600G8.3","100093698"
"ENSG00000231217.1","ENSG00000231217",NA,NA
"ENSG00000231219.1","ENSG00000231219",NA,NA
"ENSG00000231221.1","ENSG00000231221","LINC01593","107178918"
"ENSG00000231222.1","ENSG00000231222",NA,NA
"ENSG00000231226.1","ENSG00000231226","TRIM31-AS1","104533120"
"ENSG00000231227.1","ENSG00000231227",NA,NA
"ENSG00000231228.4","ENSG00000231228",NA,NA
"ENSG00000231231.5","ENSG00000231231",NA,NA
"ENSG00000231232.4","ENSG00000231232",NA,NA
"ENSG00000231233.1","ENSG00000231233","CFAP58-DT","100505869"
"ENSG00000231234.2","ENSG00000231234",NA,NA
"ENSG00000231235.1","ENSG00000231235","CTNNBL1P1","392456"
"ENSG00000231236.2","ENSG00000231236",NA,NA
"ENSG00000231237.1","ENSG00000231237","OR6K1P","81449"
"ENSG00000231238.1","ENSG00000231238","LINC00349","100874135"
"ENSG00000231240.1","ENSG00000231240",NA,NA
"ENSG00000231241.1","ENSG00000231241","RPS3AP3","140713"
"ENSG00000231243.1","ENSG00000231243",NA,NA
"ENSG00000231244.1","ENSG00000231244","PSMC1P3","392100"
"ENSG00000231245.2","ENSG00000231245",NA,NA
"ENSG00000231246.1","ENSG00000231246","LINC02884","105378909"
"ENSG00000231248.2","ENSG00000231248","FAM242D","112488742"
"ENSG00000231249.1","ENSG00000231249","ITPR1-DT","100996539"
"ENSG00000231251.1","ENSG00000231251",NA,NA
"ENSG00000231252.2","ENSG00000231252","LOC101926964","101926964"
"ENSG00000231253.1","ENSG00000231253","LINC01640","105373006"
"ENSG00000231254.2","ENSG00000231254","PCED1CP","646249"
"ENSG00000231255.1","ENSG00000231255",NA,NA
"ENSG00000231256.7","ENSG00000231256","CFAP97D1","284067"
"ENSG00000231258.2","ENSG00000231258",NA,NA
"ENSG00000231259.5","ENSG00000231259",NA,NA
"ENSG00000231261.1","ENSG00000231261",NA,NA
"ENSG00000231264.1","ENSG00000231264",NA,NA
"ENSG00000231265.1","ENSG00000231265",NA,NA
"ENSG00000231266.1","ENSG00000231266",NA,NA
"ENSG00000231270.1","ENSG00000231270","COBLP1","392529"
"ENSG00000231271.1","ENSG00000231271",NA,NA
"ENSG00000231272.1","ENSG00000231272",NA,NA
"ENSG00000231274.5","ENSG00000231274","SBK3","100130827"
"ENSG00000231276.2","ENSG00000231276",NA,NA
"ENSG00000231278.1","ENSG00000231278","OR9S24P","403275"
"ENSG00000231280.1","ENSG00000231280",NA,NA
"ENSG00000231290.5","ENSG00000231290","APCDD1L-DT","149773"
"ENSG00000231291.3","ENSG00000231291",NA,NA
"ENSG00000231292.6","ENSG00000231292",NA,NA
"ENSG00000231293.1","ENSG00000231293",NA,NA
"ENSG00000231295.1","ENSG00000231295",NA,NA
"ENSG00000231296.1","ENSG00000231296",NA,NA
"ENSG00000231297.3","ENSG00000231297",NA,NA
"ENSG00000231298.6","ENSG00000231298","MANCR","100216001"
"ENSG00000231299.1","ENSG00000231299",NA,NA
"ENSG00000231300.1","ENSG00000231300",NA,NA
"ENSG00000231301.1","ENSG00000231301","RPL13AP","387043"
"ENSG00000231302.1","ENSG00000231302",NA,NA
"ENSG00000231304.2","ENSG00000231304","SGO1-AS1","100874028"
"ENSG00000231305.3","ENSG00000231305",NA,NA
"ENSG00000231307.1","ENSG00000231307","RPS3P2","140761"
"ENSG00000231310.3","ENSG00000231310",NA,NA
"ENSG00000231311.1","ENSG00000231311",NA,NA
"ENSG00000231312.6","ENSG00000231312","MAP4K3-DT","728730"
"ENSG00000231313.2","ENSG00000231313",NA,NA
"ENSG00000231316.1","ENSG00000231316","RPL31P29","100270990"
"ENSG00000231317.1","ENSG00000231317","LOC643348","643348"
"ENSG00000231322.5","ENSG00000231322",NA,NA
"ENSG00000231324.1","ENSG00000231324","LOC105369308","105369308"
"ENSG00000231326.6","ENSG00000231326","LINC02662","105376348"
"ENSG00000231327.1","ENSG00000231327","LINC01816","100133985"
"ENSG00000231328.1","ENSG00000231328",NA,NA
"ENSG00000231329.8","ENSG00000231329",NA,NA
"ENSG00000231331.1","ENSG00000231331",NA,NA
"ENSG00000231332.2","ENSG00000231332","OOEP-AS1","106478938"
"ENSG00000231333.2","ENSG00000231333","RPL34P6","100270998"
"ENSG00000231334.1","ENSG00000231334",NA,NA
"ENSG00000231336.1","ENSG00000231336",NA,NA
"ENSG00000231340.1","ENSG00000231340",NA,NA
"ENSG00000231341.1","ENSG00000231341",NA,NA
"ENSG00000231344.1","ENSG00000231344",NA,NA
"ENSG00000231345.3","ENSG00000231345",NA,NA
"ENSG00000231346.5","ENSG00000231346",NA,NA
"ENSG00000231349.2","ENSG00000231349","RPL7L1P22","100420166"
"ENSG00000231351.2","ENSG00000231351",NA,NA
"ENSG00000231353.1","ENSG00000231353",NA,NA
"ENSG00000231355.1","ENSG00000231355",NA,NA
"ENSG00000231356.1","ENSG00000231356",NA,NA
"ENSG00000231357.1","ENSG00000231357","PFDN4P1","100131264"
"ENSG00000231358.3","ENSG00000231358",NA,NA
"ENSG00000231359.3","ENSG00000231359","RPL31P34","100271193"
"ENSG00000231361.1","ENSG00000231361","RPS29P23","100271588"
"ENSG00000231362.1","ENSG00000231362",NA,NA
"ENSG00000231364.2","ENSG00000231364","LOC105375358","105375358"
"ENSG00000231365.5","ENSG00000231365","WARS2-AS1","101929147"
"ENSG00000231366.1","ENSG00000231366",NA,NA
"ENSG00000231367.5","ENSG00000231367","LINC02613","101929596"
"ENSG00000231368.1","ENSG00000231368","RPSAP40","100270917"
"ENSG00000231369.1","ENSG00000231369",NA,NA
"ENSG00000231371.1","ENSG00000231371",NA,NA
